FP,isFake,SET
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22906_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10487_22959_2.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1770-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10455_22984_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22909_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22883_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22975_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/19_12418_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12406_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10466_22998_1.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-708-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2416-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3899-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6475-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2388-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22999_3.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-205-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1076-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2567-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_23002_1.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3470-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6109-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22911_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_23001_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12431_A_real_A_0.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6851-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/29_22910_A_real_A_2.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3687-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22983_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22976_0.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1064-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-925-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22872_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12425_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/13_12418_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12410_A_real_A_0.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-332-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22995_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12412_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_23001_1.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3817-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/26_12423_A_real_A_2.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7374-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6561-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12422_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22997_3.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1925-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22867_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22878_A_real_A_3.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2870-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22872_A_real_A_3.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1249-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2438-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10481_22980_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22971_0.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1835-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22998_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22975_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12407_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12414_A_real_A_1.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5751-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/4_12424_A_real_A_1.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1710-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6210-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1918-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_23002_2.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2568-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/23_22867_A_real_A_0.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7931-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3286-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22874_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22871_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/32_22912_A_real_A_0.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1907-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22978_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/14_12428_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_23002_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22893_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/16_22882_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/11_12419_A_real_A_3.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-818-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22963_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/27_12403_A_real_A_1.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6536-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22961_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22871_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22977_1.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1452-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6902-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3500-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2593-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_22987_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22895_A_real_A_0.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4367-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2413-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-4004-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2950-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22995_2.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-157-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3629-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_22967_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_22984_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22968_0.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2188-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_22997_2.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3658-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-835-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1386-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22981_2.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3311-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7165-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22989_2.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3755-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5968-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-8055-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1212-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2308-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22997_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22979_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22961_3.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3064-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22911_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10481_23005_3.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2011-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22998_0.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-5099-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1845-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-873-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12425_A_real_A_3.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3137-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/12_22870_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22886_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10458_22981_0.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3989-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22962_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22984_2.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3788-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3025-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10476_22988_0.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3887-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/30_22875_A_real_A_0.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3577-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3014-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12418_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22970_1.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-4377-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3982-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-3083-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7757-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22906_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/6_12410_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10462_22993_2.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3240-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7567-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6945-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-21-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_23006_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22897_A_real_A_0.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6376-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_23005_3.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-213-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22975_1.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-6036-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/4_22896_A_real_A_1.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1666-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/32_22901_A_real_A_1.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-44-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22902_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/2_12412_A_real_A_0.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3191-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-7949-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1758-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_22985_2.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-2645-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-534-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_22982_0.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1127-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22994_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/17_22884_A_real_A_1.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3944-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10484_22983_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/33_22868_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/16_12429_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10472_22992_3.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-2290-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22988_1.png,0,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-4012-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/33_12423_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12416_A_real_A_1.png,0,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-2871-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-575-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22963_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10483_22989_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10460_22965_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22900_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/31_12410_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22908_A_real_A_0.png,0,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-3889-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-3370-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Tacoma/ema/generated-03-17-2022_15-58-00-1720-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Seattle/ema/generated-03-17-2022_15-55-47-1775-ema.jpg,1,train
../data/styleGAN-attn-gen/images/Beijing/ema/generated-03-17-2022_15-56-39-1213-ema.jpg,1,train
