FP,isFake,SET
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-32-02-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-46-13-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12412_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/14_22868_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22988_2.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-59-26-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12408_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/20_22879_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22901_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10456_22991_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10478_22962_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10468_22981_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10458_22961_3.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_08-01-08-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-30-43-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-03-12-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-09-03-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-30-42-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10467_22968_2.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-47-00-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-06-17-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-27-13-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12405_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-55-45-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-34-30-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/13_22883_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22969_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_22985_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-49-03-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22878_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-11-18-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10465_22990_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22959_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-46-16-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-05-56-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22912_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10459_23005_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10461_23004_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22961_1.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-49-43-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10490_22973_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22978_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/32_12412_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-38-55-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_22990_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-29-02-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-21-43-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22961_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10486_22987_0.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_08-10-03-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/2_22872_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22894_A_real_A_1.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-17-53-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/10_22894_A_real_A_2.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-08-04-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-25-50-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10489_22987_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12415_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-39-02-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/12_12415_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/5_12417_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10479_22969_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_22991_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-04-43-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10491_22996_2.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-45-34-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-41-17-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-36-46-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/18_12433_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-54-21-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22910_A_real_A_2.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-05-54-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-13-58-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/27_22881_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/22_22872_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22875_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-54-11-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12417_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10457_23002_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/26_12432_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/24_22909_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/14_22868_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10481_23000_3.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-17-44-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/4_12434_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10469_22977_2.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_10-54-55-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12410_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/28_22904_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/3_12402_A_real_A_2.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-06-59-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_00-34-16-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_04-38-13-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-26-47-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12434_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22897_A_real_A_2.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-31-44-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-28-05-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-21-11-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-57-51-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10475_22983_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-48-29-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_00-37-08-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/26_12408_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_22974_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10481_22965_3.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-41-30-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/26_12418_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-58-51-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-26-31-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_07-45-21-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/16_12411_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-12-16-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-18-13-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/1_12422_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-19-27-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-45-03-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_07-34-54-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_03-37-58-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-28-05-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/10_12401_A_real_A_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/26_12433_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10488_23005_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_05-36-58-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/21_22866_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/30_12421_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-19-36-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/27_12418_A_real_A_2.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_08-22-47-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_07-08-28-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_05-30-59-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10463_22973_2.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-22-11-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22907_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/11_22912_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10464_22995_0.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_03-44-46-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/28_12416_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/22_12407_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-11-57-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_01-25-50-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/19_12406_A_real_A_2.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-09-03-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22911_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-42-46-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_12-19-07-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10474_22970_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10478_23004_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-30-14-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-57-33-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_00-56-46-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-24-41-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/12_22896_A_real_A_2.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10480_22991_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10471_22983_2.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-44-04-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-42-49-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-51-46-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_09-45-16-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10492_22970_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22906_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-11-46-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10494_22991_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-39-34-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10495_22978_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_04-24-23-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22890_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_05-40-32-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/15_22912_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_04-31-58-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/25_22880_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10477_22983_0.png,0,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_01-50-43-0-ema.jpg,1,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_11-16-29-0-ema.jpg,1,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-48-58-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/24_12425_A_real_A_0.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_03-17-31-0-ema.jpg,1,train
../data/lightGAN-gen/images/Seattle-generated-150/ema/generated-03-13-2022_06-19-31-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12434_A_real_A_3.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_13-42-47-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10473_22981_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/18_22891_A_real_A_2.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_01-11-39-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/29_12412_A_real_A_3.png,0,train
../data/anti-deepfake-data and code/data/authentic/Seattle_128/19_22894_A_real_A_1.png,0,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10485_22991_0.png,0,train
../data/anti-deepfake-data and code/data/authentic/Beijing_128/15_12417_A_real_A_1.png,0,train
../data/lightGAN-gen/images/Tacoma-generated-150/ema/generated-03-13-2022_06-56-21-0-ema.jpg,1,train
../data/anti-deepfake-data and code/data/authentic/Tacoma_128/10482_22996_0.png,0,train
../data/lightGAN-gen/images/Beijing-generated-150/ema/generated-03-13-2022_06-27-26-0-ema.jpg,1,train
